chr11	47579010	47579011	NDUFS3	1000	+
chr8	38176599	38176600	BAG4	1000	+
chr16	20900384	20900385	DCUN1D3	1000	-
chr16	20868980	20868981	DCUN1D3	1000	-
chr8	38176716	38176717	LSM1	1000	-
chr11	47565601	47565602	PTPMT1	1000	+
chr6	42890816	42890817	C6orf226	1000	-
chr17	5486217	5486218	DERL2	1000	-
chr17	5486396	5486397	MIS12	1000	+
chr17	5486927	5486928	MIS12	1000	+
chr17	5486374	5486375	MIS12	1000	+
chr19	15125785	15125786	ILVBL	1000	-
chr9	5437878	5437879	PLGRKT	1000	-
chr22	29766961	29766962	ZMAT5	1000	-
chr8	38105242	38105243	ASH2L	1000	+
chr22	29767369	29767370	UQCR10	1000	+
chr11	747329	747330	TALDO1	1000	+
chr6	100881364	100881365	ASCC3	1000	-
chr19	10251967	10251968	MRPL4	1000	+
chr19	10251964	10251965	MRPL4	1000	+
chr6	26596952	26596953	ABT1	1000	+
chr2	175168206	175168207	ATF2	1000	-
chr2	218270485	218270486	PNKD	1000	+
chrX	14029892	14029893	GEMIN8	1000	-
chrX	14029893	14029894	GEMIN8	1000	-
chrX	55000357	55000358	APEX2	1000	+
chr19	45863290	45863291	SYMPK	1000	-
chr2	175168169	175168170	ATF2	1000	-
chr14	45135319	45135320	FKBP3	1000	-
chr14	45134529	45134530	FKBP3	1000	-
chr17	63600872	63600873	TACO1	1000	+
chr2	19901986	19901987	TTC32	1000	-
chr9	75088209	75088210	NMRK1	1000	-
chr7	76047963	76047964	STYXL1	1000	-
chr6	26659752	26659753	ZNF322	1000	-
chr6	26651496	26651497	ZNF322	1000	-
chr7	76047953	76047954	STYXL1	1000	-
chr6	26659752	26659753	ZNF322	1000	-
chr6	26659752	26659753	ZNF322	1000	-
chr6	26659752	26659753	ZNF322	1000	-
chr19	3185600	3185601	NCLN	1000	+
chr7	76048003	76048004	STYXL1	1000	-
chr16	8797648	8797649	TMEM186	1000	-
chr12	21501815	21501816	GOLT1B	1000	+
chr5	37379212	37379213	WDR70	1000	+
chr18	158608	158609	USP14	1000	+
chr19	49642125	49642126	SCAF1	1000	+
chr2	218292577	218292578	TMBIM1	1000	-
chr11	66002156	66002157	EIF1AD	1000	-
chr11	66002157	66002158	EIF1AD	1000	-
chr11	66002166	66002167	EIF1AD	1000	-
chr2	206159585	206159586	EEF1B2	1000	+
chr11	66002154	66002155	EIF1AD	1000	-
chr2	206159605	206159606	EEF1B2	1000	+
chr11	66002176	66002177	EIF1AD	1000	-
chr2	206159594	206159595	EEF1B2	1000	+
chr2	70258137	70258138	PCYOX1	1000	+
chr8	73976209	73976210	TMEM70	1000	+
chr11	66002079	66002080	BANF1	1000	+
chr2	218286849	218286850	TMBIM1	1000	-
chr11	66002228	66002229	BANF1	1000	+
chr15	64989936	64989937	SPG21	1000	-
chr11	66002581	66002582	BANF1	1000	+
chr5	6378594	6378595	MED10	1000	-
chr11	66002782	66002783	BANF1	1000	+
chr15	64989474	64989475	SPG21	1000	-
chr2	218285934	218285935	TMBIM1	1000	-
chr20	56392394	56392395	CSTF1	1000	+
chrX	47190861	47190862	UBA1	1000	+
chr2	71331764	71331765	ZNF638	1000	+
chrX	47193842	47193843	UBA1	1000	+
chr2	71331764	71331765	ZNF638	1000	+
chr9	124415439	124415440	PSMB7	1000	-
chr16	81035847	81035848	ATMIN	1000	+
chr19	12801859	12801860	PRDX2	1000	-
chr6	96897881	96897882	NDUFAF4	1000	-
chr6	159725585	159725586	WTAP	1000	+
chr6	159727500	159727501	WTAP	1000	+
chr8	43056153	43056154	FNTA	1000	+
chr14	60734762	60734763	MNAT1	1000	+
chr8	86514427	86514428	CPNE3	1000	+
chr16	81007114	81007115	CMC2	1000	-
chr16	80998659	80998660	CMC2	1000	-
chr16	81006894	81006895	CMC2	1000	-
chr16	81020270	81020271	CMC2	1000	-
chr7	105522258	105522259	PUS7	1000	-
chr7	105522258	105522259	PUS7	1000	-
chr2	27032954	27032955	TMEM214	1000	+
chr6	159789749	159789750	TCP1	1000	-
chr18	5296040	5296041	ZBTB14	1000	-
chr18	5296195	5296196	ZBTB14	1000	-
chr11	45918055	45918056	PEX16	1000	-
chr18	5297053	5297054	ZBTB14	1000	-
chr18	5295702	5295703	ZBTB14	1000	-
chr5	144170659	144170660	YIPF5	1000	-
chr19	2015724	2015725	BTBD2	1000	-
chr5	144170630	144170631	YIPF5	1000	-
chrX	151397204	151397205	VMA21	1000	+
chr10	63521363	63521364	REEP3	1000	+
chr10	58269058	58269059	CISD1	1000	+
chr2	70293771	70293772	SNRPG	1000	-
chr5	132556938	132556939	RAD50	1000	+
chr2	55010449	55010450	RTN4	1000	-
chr2	61905647	61905648	COMMD1	1000	+
chr6	41787662	41787663	TOMM6	1000	+
chr6	41787665	41787666	TOMM6	1000	+
chr3	15427355	15427356	EAF1	1000	+
chr11	72103387	72103388	LAMTOR1	1000	-
chr2	61888804	61888805	CCT4	1000	-
chr12	48852163	48852164	DDX23	1000	-
chr6	42979220	42979221	PEX6	1000	-
chr7	43869557	43869558	MRPS24	1000	-
chr11	1309622	1309623	TOLLIP	1000	-
chr11	503570	503571	RNH1	1000	-
chr11	506800	506801	RNH1	1000	-
chr11	507253	507254	RNH1	1000	-
chr8	140457762	140457763	TRAPPC9	1000	-
chr11	507218	507219	RNH1	1000	-
chr11	506785	506786	RNH1	1000	-
chr11	507221	507222	RNH1	1000	-
chr11	507300	507301	RNH1	1000	-
chr11	506821	506822	RNH1	1000	-
chr2	47888719	47888720	FBXO11	1000	-
chr9	100427156	100427157	MSANTD3	1000	+
chr9	131531268	131531269	UCK1	1000	-
chr9	100427429	100427430	MSANTD3	1000	+
chr9	100429514	100429515	MSANTD3	1000	+
chr7	105532085	105532086	RINT1	1000	+
chr2	26034110	26034111	RAB10	1000	+
chr2	70302090	70302091	FAM136A	1000	-
chr20	408053	408054	RBCK1	1000	+
chr10	134465	134466	ZMYND11	1000	+
chr5	134226142	134226143	PPP2CA	1000	-
chr10	135069	135070	ZMYND11	1000	+
chr14	31420582	31420583	HEATR5A	1000	-
chr2	47783082	47783083	MSH6	1000	+
chrX	40735531	40735532	MED14	1000	-
chr13	95677139	95677140	DNAJC3	1000	+
chr2	96208818	96208819	STARD7	1000	-
chr20	13784886	13784887	ESF1	1000	-
chr19	19320844	19320845	SUGP1	1000	-
chr13	46797232	46797233	ESD	1000	-
chr14	50312641	50312642	ATP5S	1000	+
chr9	131502944	131502945	POMT1	1000	+
chr9	131502902	131502903	POMT1	1000	+
chr16	10942131	10942132	DEXI	1000	-
chr16	10942460	10942461	DEXI	1000	-
chr16	10942460	10942461	DEXI	1000	-
chr17	7307373	7307374	EIF5A	1000	+
chr17	7307540	7307541	EIF5A	1000	+
chr17	7307602	7307603	EIF5A	1000	+
chr17	7307974	7307975	EIF5A	1000	+
chr17	7307974	7307975	EIF5A	1000	+
chr17	7308371	7308372	EIF5A	1000	+
chr10	131900644	131900645	PPP2R2D	1000	+
chr14	52707172	52707173	PSMC6	1000	+
chr16	21952660	21952661	UQCRC2	1000	+
chr17	997117	997118	TIMM22	1000	+
chr14	52707178	52707179	PSMC6	1000	+
chr3	40506039	40506040	ZNF620	1000	+
chr19	18919397	18919398	COPE	1000	-
chr6	32190186	32190187	PBX2	1000	-
chr17	82418637	82418638	OGFOD3	1000	-
chr2	9474530	9474531	IAH1	1000	+
chr16	1959508	1959509	NDUFB10	1000	+
chr8	103415389	103415390	DCAF13	1000	+
chr6	116571367	116571368	RWDD1	1000	+
chr8	103415104	103415105	SLC25A32	1000	-
chr19	18919675	18919676	DDX49	1000	+
chr17	7315343	7315344	GPS2	1000	-
chr17	7315564	7315565	GPS2	1000	-
chrX	11111301	11111302	HCCS	1000	+
chrX	11111342	11111343	HCCS	1000	+
chrX	11111365	11111366	HCCS	1000	+
chr15	65029627	65029628	MTFMT	1000	-
chrX	155071362	155071363	CMC4	1000	-
chrX	155065368	155065369	CMC4	1000	-
chr5	137754376	137754377	HNRNPA0	1000	-
chr2	96265994	96265995	TMEM127	1000	-
chr2	96265994	96265995	TMEM127	1000	-
chr20	50510354	50510355	PTPN1	1000	+
chr6	10694695	10694696	PAK1IP1	1000	+
chr10	97446017	97446018	EXOSC1	1000	-
chr11	125896330	125896331	PUS3	1000	-
chrX	78104174	78104175	PGK1	1000	+
chr11	125903221	125903222	PUS3	1000	-
chr19	10701451	10701452	QTRT1	1000	+
chrX	104166620	104166621	FAM199X	1000	+
chr16	30761997	30761998	RNF40	1000	+
chr1	6235940	6235941	ICMT	1000	-
chr7	27662995	27662996	HIBADH	1000	-
chr3	9792747	9792748	TADA3	1000	-
chr3	9793011	9793012	TADA3	1000	-
chr6	35468408	35468409	RPL10A	1000	+
chr17	63773775	63773776	CCDC47	1000	-
chr10	119080804	119080805	EIF3A	1000	-
chr17	63773570	63773571	CCDC47	1000	-
chr5	10249921	10249922	CCT5	1000	+
chr10	119080823	119080824	EIF3A	1000	-
chr22	37849372	37849373	EIF3L	1000	+
chrX	108091618	108091619	PSMD10	1000	-
chr9	130693721	130693722	EXOSC2	1000	+
chr11	34916499	34916500	APIP	1000	-
chr11	47177082	47177083	ARFGAP2	1000	-
chr10	17644125	17644126	STAM	1000	+
chr17	41688893	41688894	EIF1	1000	+
chr3	9844016	9844017	RPUSD3	1000	-
chr2	20052028	20052029	LAPTM4A	1000	-
chr2	219498867	219498868	GMPPA	1000	+
chr7	43926444	43926445	UBE2D4	1000	+
chr11	34916572	34916573	PDHX	1000	+
chr6	143843344	143843345	LTV1	1000	+
chr2	219498901	219498902	GMPPA	1000	+
chr18	59359962	59359963	LMAN1	1000	-
chr2	219498906	219498907	GMPPA	1000	+
chr2	219498915	219498916	GMPPA	1000	+
chr8	27772634	27772635	CCDC25	1000	-
chr3	9362842	9362843	THUMPD3	1000	+
chr3	9363052	9363053	THUMPD3	1000	+
chr3	9363098	9363099	THUMPD3	1000	+
chr6	17600355	17600356	FAM8A1	1000	+
chr21	39380244	39380245	WRB	1000	+
chr11	9314780	9314781	TMEM41B	1000	-
chr11	9314567	9314568	TMEM41B	1000	-
chr2	28894643	28894644	WDR43	1000	+
chr11	68903820	68903821	MRPL21	1000	-
chr6	41921099	41921100	MED20	1000	-
chr2	88627576	88627577	EIF2AK3	1000	-
chr17	57850056	57850057	MRPS23	1000	-
chr10	6088987	6088988	RBM17	1000	+
chr10	6089346	6089347	RBM17	1000	+
chr6	30617244	30617245	PPP1R10	1000	-
chr13	37105664	37105665	CSNK1A1L	1000	-
chr20	462553	462554	TBC1D20	1000	-
chr6	30617709	30617710	MRPS18B	1000	+
chr2	96266132	96266133	CIAO1	1000	+
chr10	58385022	58385023	TFAM	1000	+
chr19	15280451	15280452	BRD4	1000	-
chr16	67192169	67192170	E2F4	1000	+
chr6	98947926	98947927	FBXL4	1000	-
chr6	98948006	98948007	FBXL4	1000	-
chr14	50668331	50668332	SAV1	1000	-
chr11	61430073	61430074	SDHAF2	1000	+
chr19	45886170	45886171	IRF2BP1	1000	-
chr8	140511298	140511299	CHRAC1	1000	+
chr13	48037567	48037568	NUDT15	1000	+
chr18	41955206	41955207	PIK3C3	1000	+
chr4	37891087	37891088	TBC1D1	1000	+
chr2	96858095	96858096	ANKRD39	1000	-
chr3	44761662	44761663	KIAA1143	1000	-
chr19	45902604	45902605	MYPOP	1000	-
chr17	28357522	28357523	POLDIP2	1000	-
chr13	48001273	48001274	SUCLA2	1000	-
chr2	96816250	96816251	CNNM3	1000	+
chr13	48001354	48001355	SUCLA2	1000	-
chr2	26244726	26244727	HADHA	1000	-
chr17	28335704	28335705	TNFAIP1	1000	+
chr5	52787940	52787941	PELO	1000	+
chr6	4776435	4776436	CDYL	1000	+
chr5	86617904	86617905	COX7C	1000	+
chr5	86617956	86617957	COX7C	1000	+
chr5	75511756	75511757	POLK	1000	+
chr5	72848184	72848185	TNPO1	1000	+
chr9	33473930	33473931	NOL6	1000	-
chr19	1383631	1383632	NDUFS7	1000	+
chr16	53703963	53703964	FTO	1000	+
chr16	83807843	83807844	HSBP1	1000	+
chr16	83807989	83807990	HSBP1	1000	+
chr17	2511886	2511887	METTL16	1000	-
chr11	63974607	63974608	COX8A	1000	+
chr15	65185342	65185343	CLPX	1000	-
chr5	95962071	95962072	ELL2	1000	-
chr8	143269358	143269359	GLI4	1000	+
chr8	143267437	143267438	GLI4	1000	+
chr17	36535042	36535043	PIGW	1000	+
chr17	36535555	36535556	PIGW	1000	+
chr6	10722975	10722976	TMEM14C	1000	+
chr6	10722915	10722916	TMEM14C	1000	+
chr17	54968785	54968786	COX11	1000	-
chr20	50905558	50905559	ADNP	1000	-
chr9	101398614	101398615	MRPL50	1000	-
chr17	36486635	36486636	ZNHIT3	1000	+
chr20	50931375	50931376	ADNP	1000	-
chr20	50931421	50931422	ADNP	1000	-
chr2	226835936	226835937	RHBDD1	1000	+
chr20	50909791	50909792	ADNP	1000	-
chr20	50930990	50930991	ADNP	1000	-
chr2	226835955	226835956	RHBDD1	1000	+
chr10	13348297	13348298	SEPHS1	1000	-
chr2	20447074	20447075	RHOB	1000	+
chr4	38664196	38664197	KLF3	1000	+
chr11	83156988	83156989	PCF11	1000	+
chr18	9102630	9102631	NDUFV2	1000	+
chr11	236546	236547	PSMD13	1000	+
chr2	96305515	96305516	SNRNP200	1000	-
chr20	50958550	50958551	DPM1	1000	-
chr10	68721214	68721215	CCAR1	1000	+
chr9	97697357	97697358	XPA	1000	-
chr11	65570430	65570431	SSSCA1	1000	+
chr11	9384622	9384623	IPO7	1000	+
chr22	37906297	37906298	MICALL1	1000	+
chr7	6059230	6059231	EIF2AK1	1000	-
chr11	207511	207512	RIC8A	1000	+
chr20	48921890	48921891	ARFGEF2	1000	+
chr19	35545595	35545596	TMEM147	1000	+
chr6	26123910	26123911	HIST1H2BC	1000	-
chr6	26123926	26123927	HIST1H2BC	1000	-
chr19	15379792	15379793	AKAP8	1000	-
chrX	155216366	155216367	VBP1	1000	+
chr9	137551199	137551200	MRPL41	1000	+
chr4	1721331	1721332	TMEM129	1000	-
chr4	1721331	1721332	TMEM129	1000	-
chrX	48957599	48957600	OTUD5	1000	-
chrX	48957631	48957632	OTUD5	1000	-
chr8	108248765	108248766	EIF3E	1000	-
chr2	108719481	108719482	RANBP2	1000	+
chr16	56451375	56451376	NUDT21	1000	-
chr11	18322295	18322296	GTF2H1	1000	+
chr16	56451490	56451491	OGFOD1	1000	+
chr10	22315974	22315975	COMMD3	1000	+
chr2	37231713	37231714	CEBPZ	1000	-
chr11	18322596	18322597	GTF2H1	1000	+
chr9	136791355	136791356	TMEM141	1000	+
chr10	22316409	22316410	COMMD3-BMI1	1000	+
chr14	52791601	52791602	GNPNAT1	1000	-
chr5	14871785	14871786	ANKH	1000	-
chr10	22321211	22321212	BMI1	1000	+
chr12	49019197	49019198	PRKAG1	1000	-
chr5	32174350	32174351	GOLPH3	1000	-
chr17	34980494	34980495	LIG3	1000	+
chr6	42984499	42984500	PPP2R5D	1000	+
chr9	97983361	97983362	ANP32B	1000	+
chr17	58007346	58007347	SRSF1	1000	-
chr22	19431902	19431903	MRPL40	1000	+
chr17	2593746	2593747	PAFAH1B1	1000	+
chr6	43014213	43014214	KLHDC3	1000	+
chr22	37953663	37953664	POLR2F	1000	+
chr19	10836290	10836291	TMED1	1000	-
chr2	171922465	171922466	HAT1	1000	+
chr6	99425308	99425309	PNISR	1000	-
chr6	99425331	99425332	PNISR	1000	-
chr6	10747759	10747760	TMEM14B	1000	+
chr10	102056193	102056194	C10orf76	1000	-
chr17	34961530	34961531	ZNF830	1000	+
chrX	155612936	155612937	TMLHE	1000	-
chr9	98056739	98056740	NANS	1000	+
chr7	106285192	106285193	NAMPT	1000	-
chr9	128128462	128128463	PTGES2	1000	-
chr17	58083415	58083416	DYNLL2	1000	+
chr7	33109390	33109391	RP9	1000	-
chr10	84139440	84139441	GHITM	1000	+
chrX	11758159	11758160	MSL3	1000	+
chr17	21043039	21043040	USP22	1000	-
chr6	75284968	75284969	TMEM30A	1000	-
chr11	47642623	47642624	MTCH2	1000	-
chr10	5692816	5692817	FAM208B	1000	+
chr2	73233228	73233229	PRADC1	1000	-
chr16	89657845	89657846	CHMP1A	1000	-
chr5	87413019	87413020	CCNH	1000	-
chr5	100535305	100535306	FAM174A	1000	+
chr5	6714789	6714790	PAPD7	1000	+
chr1	1232265	1232266	B3GALT6	1000	+
chr10	102065390	102065391	HPS6	1000	+
chr19	3985469	3985470	EEF2	1000	-
chrX	56563639	56563640	UBQLN2	1000	+
chr11	94973612	94973613	CWC15	1000	-
chr6	69797111	69797112	LMBRD1	1000	-
chr16	1771730	1771731	NME3	1000	-
chr5	10353767	10353768	MARCH6	1000	+
chr2	112584441	112584442	CHCHD5	1000	+
chr22	28742031	28742032	HSCB	1000	+
chr2	70994945	70994946	TEX261	1000	-
chr6	7590199	7590200	SNRNP48	1000	+
chr19	1249888	1249889	MIDN	1000	+
chr19	1248553	1248554	MIDN	1000	+
chr19	19515755	19515756	NDUFA13	1000	+
chr9	19049395	19049396	RRAGA	1000	+
chr9	6015618	6015619	RANBP6	1000	-
chr11	64186115	64186116	STIP1	1000	+
chr19	12881468	12881469	DNASE2	1000	-
chr2	73234238	73234239	CCT7	1000	+
chr9	32573162	32573163	NDUFB6	1000	-
chr5	146203600	146203601	RBM27	1000	+
chr12	4649107	4649108	NDUFA9	1000	+
chr11	62592177	62592178	TUT1	1000	-
chr8	108443624	108443625	EMC2	1000	+
chr2	227325239	227325240	MFF	1000	+
chr16	84116906	84116907	MBTPS1	1000	-
chr6	5260939	5260940	LYRM4	1000	-
chr6	8102578	8102579	EEF1E1	1000	-
chr2	112645857	112645858	SLC20A1	1000	+
chr19	3572938	3572939	HMG20B	1000	+
chr3	44861869	44861870	TMEM42	1000	+
chr9	76394505	76394506	RFK	1000	-
chr17	28357581	28357582	TMEM199	1000	+
chr17	47941523	47941524	PNPO	1000	+
chr19	32581068	32581069	PDCD5	1000	+
chr9	4679566	4679567	CDC37L1	1000	+
chr5	134371179	134371180	UBE2B	1000	+
chr20	31722597	31722598	BCL2L1	1000	-
chr20	31722898	31722899	BCL2L1	1000	-
chr21	15064934	15064935	NRIP1	1000	-
chr21	15065000	15065001	NRIP1	1000	-
chr21	15064805	15064806	NRIP1	1000	-
chr11	95067197	95067198	SRSF8	1000	+
chr16	23453180	23453181	COG7	1000	-
chr10	79347478	79347479	PPIF	1000	+
chr13	19782917	19782918	PSPC1	1000	-
chr13	19783019	19783020	PSPC1	1000	-
chr17	40140323	40140324	CASC3	1000	+
chr10	13586927	13586928	PRPF18	1000	+
chr5	138543300	138543301	ETF1	1000	-
chr16	1984213	1984214	GFER	1000	+
chr2	86199457	86199458	MRPL35	1000	+
chr20	25390976	25390977	ABHD12	1000	-
chr19	55280360	55280361	HSPBP1	1000	-
chr19	55280177	55280178	HSPBP1	1000	-
chr19	55279856	55279857	HSPBP1	1000	-
chr10	5813549	5813550	GDI2	1000	-
chr13	48233158	48233159	ITM2B	1000	+
chr8	109334385	109334386	NUDCD1	1000	-
chr1	17054170	17054171	SDHB	1000	-
chr8	81721300	81721301	ZFAND1	1000	-
chr4	70688479	70688480	UTP3	1000	+
chr18	9475009	9475010	RALBP1	1000	+
chr18	9475670	9475671	RALBP1	1000	+
chr9	124861961	124861962	RPL35	1000	-
chr16	67719421	67719422	GFOD2	1000	-
chr14	73027212	73027213	ZFYVE1	1000	-
chr6	5261044	5261045	FARS2	1000	+
chr6	5261526	5261527	FARS2	1000	+
chr19	36115346	36115347	POLR2I	1000	-
chr6	159790466	159790467	MRPL18	1000	+
chr11	18394388	18394389	LDHA	1000	+
chr12	27022550	27022551	MED21	1000	+
chr2	170928526	170928527	GORASP2	1000	+
chr9	33817567	33817568	UBE2R2	1000	+
chr19	36114986	36114987	TBCB	1000	+
chr3	48717250	48717251	IP6K2	1000	-
chr11	18396278	18396279	LDHA	1000	+
chr11	18396554	18396555	LDHA	1000	+
chr10	113679669	113679670	CASP7	1000	+
chr10	113679877	113679878	CASP7	1000	+
chr10	113679940	113679941	CASP7	1000	+
chr6	693111	693112	EXOC2	1000	-
chr10	113679162	113679163	CASP7	1000	+
chr16	88663110	88663111	MVD	1000	-
chr11	62601840	62601841	MTA2	1000	-
chr5	443158	443159	EXOC3	1000	+
chr5	446149	446150	EXOC3	1000	+
chr9	4741318	4741319	AK3	1000	-
chr8	89984716	89984717	NBN	1000	-
chr12	15882395	15882396	STRAP	1000	+
chr9	124862130	124862131	ARPC5L	1000	+
chr9	124869205	124869206	ARPC5L	1000	+
chr1	1273885	1273886	UBE2J2	1000	-
chr1	1273726	1273727	UBE2J2	1000	-
chr19	16572382	16572383	SLC35E1	1000	-
chr9	124941099	124941100	GOLGA1	1000	-
chr16	590089	590090	RAB40C	1000	+
chr16	589669	589670	RAB40C	1000	+
chr16	589357	589358	RAB40C	1000	+
chr16	590077	590078	RAB40C	1000	+
chr17	10697594	10697595	ADPRM	1000	+
chr2	128318577	128318578	HS6ST1	1000	-
chr2	69893560	69893561	SNRNP27	1000	+
chr17	10697568	10697569	SCO1	1000	-
chr17	67366627	67366628	PSMD12	1000	-
chr11	119334527	119334528	RNF26	1000	+
chr11	93741945	93741946	TAF1D	1000	-
chr5	141923808	141923809	KIAA0141	1000	+
chr5	141923855	141923856	KIAA0141	1000	+
chr2	27134675	27134676	PREB	1000	-
chr16	53628	53629	POLR3K	1000	-
chr3	47381020	47381021	PTPN23	1000	+
chr16	22297409	22297410	POLR3E	1000	+
chr19	10403533	10403534	CDC37	1000	-
chr19	4066945	4066946	ZBTB7A	1000	-
chr19	4065732	4065733	ZBTB7A	1000	-
chr5	16465792	16465793	ZNF622	1000	-
chr11	65888539	65888540	FIBP	1000	-
chr22	17628818	17628819	ATP6V1E1	1000	-
chr19	40750859	40750860	SNRPA	1000	+
chr22	38057200	38057201	PICK1	1000	+
chr19	15449951	15449952	WIZ	1000	-
chr13	99200774	99200775	UBAC2	1000	+
chr9	136849094	136849095	PHPT1	1000	+
chr22	38057407	38057408	PICK1	1000	+
chr11	47214942	47214943	DDB2	1000	+
chr19	40717103	40717104	ITPKC	1000	+
chr12	15911172	15911173	DERA	1000	+
chr9	129608884	129608885	NTMT1	1000	+
chr9	129626173	129626174	NTMT1	1000	+
chr9	129626444	129626445	NTMT1	1000	+
chr9	129620213	129620214	NTMT1	1000	+
chr9	129626153	129626154	NTMT1	1000	+
chr11	6683401	6683402	MRPL17	1000	-
chr11	57335877	57335878	SSRP1	1000	-
chr9	129642165	129642166	ASB6	1000	-
chr20	45791937	45791938	DNTTIP1	1000	+
chr14	67360249	67360250	ATP6V1D	1000	-
chr9	35732335	35732336	CREB3	1000	+
chr14	67359997	67359998	EIF2S1	1000	+
chr14	67364008	67364009	EIF2S1	1000	+
chr2	176269419	176269420	MTX2	1000	+
chr9	83956717	83956718	C9orf64	1000	-
chr5	141969039	141969040	RNF14	1000	+
chr5	141966837	141966838	RNF14	1000	+
chr5	141966837	141966838	RNF14	1000	+
chr5	141968886	141968887	RNF14	1000	+
chr15	74873365	74873366	SCAMP2	1000	-
chr5	138575444	138575445	HSPA9	1000	-
chr6	42217865	42217866	MRPS10	1000	-
chr20	33720300	33720301	PXMP4	1000	-
chr19	14496132	14496133	GIPC1	1000	-
chr19	14496132	14496133	GIPC1	1000	-
chr19	14496132	14496133	GIPC1	1000	-
chr19	4124129	4124130	MAP2K2	1000	-
chr7	107168961	107168962	HBP1	1000	+
chr7	107169015	107169016	HBP1	1000	+
chr7	107169773	107169774	HBP1	1000	+
chr10	30349319	30349320	MTPAP	1000	-
chr17	44023151	44023152	TMEM101	1000	-
chr17	44014977	44014978	TMEM101	1000	-
chr10	119178833	119178834	PRDX3	1000	-
chr8	60516857	60516858	RAB2A	1000	+
chr12	22046174	22046175	CMAS	1000	+
chr10	99620364	99620365	SLC25A28	1000	-
chr15	39934153	39934154	EIF2AK4	1000	+
chr10	132537820	132537821	INPP5A	1000	+
